,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5504,12818458.0,Guaratibali Residence:CASA com 6 Suites,69922816,Arnaud,Unknown,Barra de Guaratiba,-23.05924,-43.56157,Private room,990,1,3,04/05/2021,0.15,9,354,0,Unknown
5514,12939442.0,Nice room one block from Copacabana beach,71074381,Gleice,Unknown,Copacabana,-22.96448,-43.17412,Private room,132,2,23,24/04/2022,0.32,2,65,10,Unknown
5515,12999201.0,Bedroom front of Olympic park,71656206,Vicente,Unknown,Jacarepaguá,-22.97034,-43.3925,Private room,1033,3,0,No_reviews,0.0,1,84,0,Unknown
5524,12835464.0,The best room in Copacabana,69097735,Alvaro Augusto,Unknown,Copacabana,-22.96547,-43.18456,Private room,110,2,17,29/05/2022,0.26,1,356,3,Unknown
5538,13002626.0,Charming and well located Room for one,71691566,Beatriz,Unknown,Laranjeiras,-22.93601,-43.18236,Private room,150,2,3,05/01/2022,0.06,1,362,1,Unknown
5548,12952195.0,Comfy bedroom near Rock in Rio/Jeunesse Arena,62329420,Ana Claudia,Unknown,Barra da Tijuca,-22.97401,-43.38155,Private room,200,1,9,13/02/2022,0.16,2,355,3,Unknown
5557,13015688.0,Your suíte in Rio,12332607,Esther,Unknown,Leme,-22.96214,-43.17066,Private room,1000,20,56,02/04/2018,0.76,1,358,0,Unknown
5558,12851456.0,Suíte em casa no Horto junto ao Jardim Botânico,11958465,Dora,Unknown,Jardim Botânico,-22.96601,-43.22719,Private room,110,12,19,17/06/2022,0.36,1,352,6,Unknown
5562,13016565.0,Lucia Silveira,71839255,Lucia Regina,Unknown,Lins de Vasconcelos,-22.91255,-43.28452,Private room,500,3,0,No_reviews,0.0,1,358,0,Unknown
5571,13024280.0,The room is in a large condominium house,70175146,Gelson,Unknown,Barra da Tijuca,-23.00372,-43.41853,Private room,700,15,0,No_reviews,0.0,3,358,0,Unknown
5573,13028937.0,reveillon no rio -- for cat friendly,71979752,Andrea,Unknown,Flamengo,-22.93313,-43.17495,Private room,180,3,2,06/03/2019,0.03,1,363,0,Unknown
5581,13101541.0,Rent Suite in Tijuca for the 2020 Carnival Rio,14697532,Joao Marcelo,Unknown,Tijuca,-22.91864,-43.22281,Private room,300,5,1,30/08/2016,0.01,3,358,0,Unknown
5611,12970153.0,Suites Barra da Tijuca,53254726,Flavia,Unknown,Barra da Tijuca,-23.00752,-43.29411,Private room,291,1,0,No_reviews,0.0,1,334,0,Unknown
5612,12971023.0,Quarto durante Olimpíadas/Room for Olympics period,71356914,Rafaela,Unknown,Copacabana,-22.97343,-43.18966,Private room,800,3,0,No_reviews,0.0,1,358,0,Unknown
5616,13230314.0,1Quarto individual/casal RioCentro,29070390,Ludmila,Unknown,Jacarepaguá,-22.96654,-43.39862,Private room,257,2,6,19/09/2019,0.08,2,356,0,Unknown
5621,13233310.0,Special Studios as charming suítes,74302659,Ralpho,Unknown,Copacabana,-22.97323,-43.19239,Private room,5430,3,1,04/01/2018,0.02,1,363,0,Unknown
5638,13113570.0,Private room for ladies.,15019066,Maristela,Unknown,Barra da Tijuca,-23.01322,-43.31803,Private room,310,2,2,02/01/2018,0.03,3,362,0,Unknown
5640,13115042.0,Quarto privativo na Tijuca - Private room Maracana,36897738,Bianca,Unknown,Vila Isabel,-22.92025,-43.23579,Private room,125,1,0,No_reviews,0.0,2,363,0,Unknown
5641,13115140.0,Comfortable suite close to everything in Copacabana.,72939144,Dicíola (Didi),Unknown,Copacabana,-22.97509,-43.19076,Private room,155,1,21,26/02/2020,0.3,1,171,0,Unknown
5645,13116504.0,Alugo suíte para as olimpíadas,69057909,Luiz,Unknown,Anil,-22.94928,-43.33698,Private room,196,7,0,No_reviews,0.0,2,179,0,Unknown
5648,13122350.0,Suite Individual,34140843,Maria Teresa,Unknown,Santa Teresa,-22.92506,-43.18998,Private room,200,2,4,25/04/2022,0.06,3,364,1,Unknown
5657,13244507.0,1quarto individual/casal RioCentro Parque olimpico,29070390,Ludmila,Unknown,Jacarepaguá,-22.96497,-43.39826,Private room,222,2,1,25/08/2016,0.01,2,345,0,Unknown
5672,13059016.0,Charmoso Quarto  em São Conrado,64787234,Monique,Unknown,São Conrado,-22.99175,-43.25548,Private room,200,3,2,21/08/2016,0.03,1,363,0,Unknown
5676,13061057.0,Barra season with garage,72343414,Leila,Unknown,Barra da Tijuca,-23.00718,-43.3279,Private room,600,7,0,No_reviews,0.0,1,87,0,Unknown
5677,13248441.0,"Rio de Janeiro, Brazil",46052874,Douglas,Unknown,Recreio dos Bandeirantes,-23.02265,-43.48769,Private room,516,3,0,No_reviews,0.0,1,365,0,Unknown
5683,13139282.0,Hospedagem familiar.,73212819,Mary,Unknown,Sampaio,-22.89484,-43.25948,Private room,516,3,0,No_reviews,0.0,2,363,0,Unknown
5686,13061081.0,"Condomínio com Piscina, na floresta de São Conrado",23415041,Camila,Unknown,São Conrado,-22.99505,-43.27409,Private room,130,1,5,17/04/2022,1.17,1,352,5,Unknown
5695,13141935.0,"Bela Vista para o Mar, encante-se com Recreio-RJ!",73264409,Marcos Vinicius,Unknown,Barra da Tijuca,-23.01057,-43.44032,Private room,178,1,18,10/04/2022,0.31,1,154,7,Unknown
5702,13150816.0,Private room for ladies.,15019066,Maristela,Unknown,Barra da Tijuca,-23.01082,-43.38,Private room,309,1,0,No_reviews,0.0,3,361,0,Unknown
5704,13063424.0,Venha passar o Réveillon no RJ,72368173,Fatima,Unknown,Vargem Grande,-22.98753,-43.49174,Private room,80,3,1,22/08/2016,0.01,1,364,0,Unknown
5706,13260246.0,The Best Localization in Copacabana,16097289,Kamacho,Unknown,Copacabana,-22.9734,-43.19019,Private room,375,1,3,15/07/2016,0.04,1,365,0,Unknown
5709,13260636.0,OLIMPÍADAS - ALUGUEL DO MELHOR ESPAÇO.,74642254,Sancia Maria,Unknown,São Cristóvão,-22.90284,-43.22214,Private room,516,1,0,No_reviews,0.0,1,89,0,Unknown
5717,13155083.0,Suíte com Mar e Shopping a pé no Recreio!,5925320,Hilda,Unknown,Recreio dos Bandeirantes,-23.02198,-43.48704,Private room,400,1,3,02/01/2022,0.09,2,362,1,Unknown
5720,13156045.0,Room (B & B) Rio Olympic 2,73438426,Adriana,Unknown,Barra da Tijuca,-22.97317,-43.38281,Private room,550,1,7,07/10/2019,0.1,1,333,0,Unknown
5724,13156988.0,"2 QUARTOS INTEIROS,AMBIENTE FAMILIAR",73454103,Andreza,Unknown,Brás de Pina,-22.8328,-43.29241,Private room,309,3,0,No_reviews,0.0,1,365,0,Unknown
5728,13263937.0,HOSPEDAGEM FAMILIAR,73212819,Mary,Unknown,Jacaré,-22.893,-43.26154,Private room,361,3,0,No_reviews,0.0,2,87,0,Unknown
5731,13066059.0,Quarto Confortavel na BARRA da TIJUCA/RIO,59176825,Manuella,Unknown,Barra da Tijuca,-23.00518,-43.32218,Private room,164,10,2,01/06/2016,0.03,1,363,0,Unknown
5738,13265793.0,Villa Alexandrino - room sharing bathroom,37702771,Alexis,Unknown,Santa Teresa,-22.93354,-43.19825,Private room,300,2,7,05/06/2022,0.11,3,307,1,Unknown
5743,13170805.0,Suíte no Coração do Rock in Rio Barra da Tijuca,73597738,Marcia,Unknown,Barra da Tijuca,-22.974,-43.3942,Private room,140,1,10,05/10/2019,0.14,2,347,0,Unknown
5746,13173748.0,"Quarto casal, 15mn praia, terraço. Fran/Port/Ingl.",24723972,Jean  Christophe,Unknown,Humaitá,-22.95762,-43.1981,Private room,155,2,12,09/01/2022,0.17,2,210,2,Unknown
5752,13080319.0,Alugo quarto charmoso 15minutos do sambódromo,72551339,Lilia,Unknown,Rio Comprido,-22.92598,-43.21326,Private room,120,3,10,02/03/2022,0.14,4,361,2,Unknown
5754,13276474.0,Luxury Appartement Rio de Janeiro,74825273,Juliana,Unknown,Copacabana,-22.97318,-43.18784,Private room,351,3,1,27/02/2020,0.04,1,90,0,Unknown
5767,13289284.0,Sleep well in Atlântica Avenue,74978304,Maidy,Unknown,Copacabana,-22.96652,-43.17572,Private room,465,3,3,26/02/2020,0.04,5,365,0,Unknown
5774,13083186.0,Cozy room at the Leme,72586802,Ianê,Unknown,Leme,-22.95935,-43.17033,Private room,179,2,0,No_reviews,0.0,1,365,0,Unknown
5779,13189528.0,Olympic Park - Penthouse lounge,73597738,Marcia,Unknown,Barra da Tijuca,-22.97324,-43.3921,Private room,215,1,7,18/03/2020,0.1,2,351,0,Unknown
5782,13292499.0,Quarto privado 2 pax - Ilha do Gov - GIG - UFRJ,75012110,Irene,Unknown,Jardim Carioca,-22.80641,-43.19747,Private room,165,1,31,07/04/2019,0.43,1,364,0,Unknown
5788,13190502.0,Goiabeira Guest House - Suíte Casal Espaço Gourmet,11691119,Flávio & Ana Claudia,Unknown,Santa Teresa,-22.91699,-43.18014,Private room,223,1,1,06/10/2019,0.03,2,89,0,Unknown
5790,13190703.0,Acomodações na Reserva Florestal,73827058,Monica,Unknown,Grajaú,-22.9284287,-43.2671379,Private room,82,1,0,No_reviews,0.0,2,360,0,Unknown
5791,13093547.0,"Suite with little kitchen, bathroom and balcony",72696022,Nestor,Unknown,Barra da Tijuca,-23.0067,-43.31917,Private room,671,7,0,No_reviews,0.0,1,358,0,Unknown
5793,13191449.0,Lugar aconchegante cercado de verde,73827058,Monica,Unknown,Grajaú,-22.9284287,-43.2671379,Private room,6472,1,0,No_reviews,0.0,2,365,0,Unknown
5797,13098075.0,Quartinho em Copanema,26856344,Pepe,Unknown,Copacabana,-22.98293,-43.19549,Private room,99,3,0,No_reviews,0.0,1,0,0,Unknown
5802,13201713.0,Floresta Urbana e Mar,70413554,Rosana,Unknown,Itanhangá,-22.98727,-43.29962,Private room,773,2,0,No_reviews,0.0,1,89,0,Unknown
5816,13216913.0,excelente quarto na gavea vista para floresta,16634521,Carla,Unknown,Gávea,-22.98368,-43.23918,Private room,250,3,1,26/02/2020,0.04,2,364,0,Unknown
5818,13326178.0,QUARTO PARA TEMPORADA BARRA DA TIJUCA,60745227,Edson,Unknown,Barra da Tijuca,-23.00813,-43.4287,Private room,361,1,0,No_reviews,0.0,1,365,0,Unknown
5831,13333138.0,Botafogo Apto Familiar 2 quartos vaga para 1 carro,10702474,Paula,Unknown,Humaitá,-22.95838,-43.20103,Private room,150,3,1,22/08/2016,0.01,2,89,0,Unknown
5833,13298937.0,Quarto 350m Praia COPACABANA WiFi Metrô Comércio,75086118,Solange,Unknown,Copacabana,-22.97181,-43.18806,Private room,200,5,14,28/03/2021,0.24,4,204,0,Unknown
5836,13223576.0,"Indevassavel / Silencioso

Cozy Quiet Flat in Rio",10272551,Luciana,Unknown,Cosme Velho,-22.94012,-43.19781,Private room,200,3,0,No_reviews,0.0,1,39,0,Unknown
5839,13334628.0,1 qto casal/individual RockinRio Camorim,74870460,Maria,Unknown,Jacarepaguá,-22.96678,-43.41329,Private room,200,1,2,27/02/2022,0.03,1,353,1,Unknown
5843,13304991.0,The lower blue suite: the very best in Copacabana,3535482,Sergio,Unknown,Copacabana,-22.97317,-43.19158,Private room,175,3,107,14/02/2022,1.49,8,357,2,Unknown
5845,13306487.0,"Welcome to my home. 
Bem vindo!",70164120,Luisa,Unknown,Freguesia (Jacarepaguá),-22.94326,-43.36027,Private room,258,1,0,No_reviews,0.0,1,89,0,Unknown
5846,13440829.0,Charmoso studio no Leblon!,27150166,Vanessa,Unknown,Santa Teresa,-22.93751,-43.21758,Private room,516,2,0,No_reviews,0.0,1,365,0,Unknown
5848,13342795.0,"The Heaven on Earth: attractive, safe, comfortable",62035282,Márcia,Unknown,Santa Teresa,-22.93225,-43.19635,Private room,516,3,0,No_reviews,0.0,1,89,0,Unknown
5849,13442467.0,Aluguel para temporadas das Olimpíadas 2016.,76725635,Delaine,Unknown,Barra da Tijuca,-23.0126,-43.44386,Private room,8246,1,0,No_reviews,0.0,1,89,0,Unknown
5852,13445962.0,Cozy home close to everything!,76761310,Rose,Unknown,Rio Comprido,-22.92309,-43.20812,Private room,320,1,1,23/08/2016,0.01,1,362,0,Unknown
5853,13344642.0,Bedroom/bathroom in a apartment in the heart of Ipanema,15717591,Branca,Unknown,Ipanema,-22.98203,-43.20464,Private room,207,1,12,26/04/2022,0.17,1,359,3,Unknown
5854,13447682.0,Descobrindo o  Rio,76782889,Janaina,Unknown,Santa Teresa,-22.9238,-43.18874,Private room,100,1,24,23/03/2022,0.37,2,364,4,Unknown
5857,13451138.0,Suite charmosa em apartamento acolhedor,76824570,Ana,Unknown,Santa Teresa,-22.92578,-43.19271,Private room,232,2,2,13/02/2018,0.04,1,365,0,Unknown
5859,13345089.0,The red suite: highest benefit/cost in Copacabana,3535482,Sergio,Unknown,Copacabana,-22.97481,-43.19183,Private room,170,3,74,17/01/2022,1.01,8,352,2,Unknown
5861,13308593.0,Alugo quarto temporada,75196166,Andrea,Unknown,Tijuca,-22.93813,-43.24783,Private room,180,7,1,18/02/2018,0.02,2,88,0,Unknown
5870,13345716.0,"Quartinho dependência em Botafogo,cama de solteiro",14508432,Marcelo,Unknown,Botafogo,-22.95715,-43.18501,Private room,75,4,7,26/04/2022,0.12,1,264,2,Unknown
5871,13312767.0,Apto Tijuca para Jogos Olímpicos - Até 2 pessoas,75239124,Nelson,Unknown,Tijuca,-22.921,-43.21848,Private room,300,5,0,No_reviews,0.0,1,89,0,Unknown
5874,13457981.0,Single room near the olympic city/breakfast incld,60268729,Bayard,Unknown,Jacarepaguá,-22.97036,-43.39452,Private room,413,4,3,25/09/2017,0.04,2,357,0,Unknown
5875,13346341.0,Privacy - room for 1 or 2 in penthouse - Recreio,72178386,Eliane,Unknown,Recreio dos Bandeirantes,-23.01252,-43.44923,Private room,253,5,1,22/08/2016,0.01,2,350,0,Unknown
5876,13459069.0,Quarto para 2 pessoas na Penha.,76915662,Soraya,Unknown,Penha,-22.83313,-43.27772,Private room,135,1,1,01/08/2016,0.01,2,9,0,Unknown
5882,13316155.0,The lower yellow suite: best Copacabana location,3535482,Sergio,Unknown,Copacabana,-22.97484,-43.19379,Private room,175,3,48,05/03/2022,0.67,8,359,3,Unknown
5885,13461571.0,Olimpíadas - Quarto para 2 pessoas no Recreio,76828464,Margareth,Unknown,Recreio dos Bandeirantes,-23.02272,-43.47291,Private room,400,2,0,No_reviews,0.0,1,365,0,Unknown
5892,13353420.0,Quarto para 2 pessoas próximo ao Maracanã,12448289,Vera,Unknown,Vila Isabel,-22.92045,-43.23717,Private room,140,2,0,No_reviews,0.0,1,362,0,Unknown
5894,13317465.0,"The cozy gris suite, at the heart of Copacabana",3535482,Sergio,Unknown,Copacabana,-22.97457,-43.19193,Private room,170,3,35,01/03/2022,0.48,8,356,3,Unknown
5901,13464870.0,One floor very close of olimpyc gam,76981297,Davi,Unknown,Jacarepaguá,-22.97182,-43.396,Private room,1549,7,0,No_reviews,0.0,1,87,0,Unknown
5904,13355377.0,Quarto aconchegante em Copa,27536948,Ludmila,Unknown,Copacabana,-22.9696,-43.18894,Private room,225,4,4,04/03/2022,0.06,1,363,1,Unknown
5910,13549838.0,Ótimo quarto em laranjeiras para as Olimpíadas.,78007195,Fernando,Unknown,Laranjeiras,-22.93761,-43.19236,Private room,250,3,0,No_reviews,0.0,1,364,0,Unknown
5915,13467183.0,Guest room for the Olympic Games,42519648,Juliana,Unknown,Recreio dos Bandeirantes,-23.01663,-43.47675,Private room,300,1,0,No_reviews,0.0,1,341,0,Unknown
5917,13358282.0,Charmoso mezanino c/cama casal king,74978304,Maidy,Unknown,Copacabana,-22.96874,-43.18226,Private room,516,3,1,02/01/2022,0.18,5,364,1,Unknown
5919,13361545.0,Room in front of Maracanã - 2016 Olympics,75812527,Fellipe,Unknown,Maracanã,-22.91365,-43.23302,Private room,600,1,0,No_reviews,0.0,1,89,0,Unknown
5928,13361788.0,"RECREIO, room for singles",27853668,Joao Henrique,Unknown,Recreio dos Bandeirantes,-23.01515,-43.45223,Private room,413,5,0,No_reviews,0.0,1,365,0,Unknown
5932,13554907.0,Private Room - RJ Olympics,78064105,Belmira,Unknown,Engenho de Dentro,-22.89625,-43.3003,Private room,60,1,1,10/11/2016,0.01,1,89,0,Unknown
5933,13478945.0,2 suites proximo a praia e parque olimpico,77000364,Nanci,Unknown,Recreio dos Bandeirantes,-23.0226,-43.45327,Private room,400,3,0,No_reviews,0.0,1,88,0,Unknown
5936,13555771.0,House in a Vila cozy and safe.,77981360,Adriana,Unknown,Tijuca,-22.9171,-43.22282,Private room,700,5,0,No_reviews,0.0,1,362,0,Unknown
5937,13555978.0,Enjoy the summer in Rio,78074974,Clayton,Unknown,Vidigal,-22.99293,-43.23446,Private room,80,2,3,04/01/2017,0.04,1,365,0,Unknown
5939,13556078.0,Really happy bedroom in Gavea,78076938,Dani,Unknown,Gávea,-22.97757,-43.22609,Private room,111,1,1,12/12/2018,0.02,1,89,0,Unknown
5948,13559596.0,SUITE NA PRAIA DA BARRA I - POSTO 5,78117392,Catia,Unknown,Barra da Tijuca,-23.00963,-43.33092,Private room,500,6,0,No_reviews,0.0,2,83,0,Unknown
5950,13372001.0,n,65609059,Regina,Unknown,Botafogo,-22.95285,-43.18807,Private room,700,30,0,No_reviews,0.0,2,358,0,Unknown
5952,13486871.0,DOBLE BED ROOM + PRIVATE BATHROOM,76781320,Abel,Unknown,Taquara,-22.92055,-43.38114,Private room,618,7,0,No_reviews,0.0,1,365,0,Unknown
5957,13561448.0,Room for backpacker.,78140890,Joao Claudio S.,Unknown,Moneró,-22.79898,-43.19889,Private room,160,3,0,No_reviews,0.0,1,364,0,Unknown
5966,13562711.0,SUITE NA PRAIA DA BARRA II - POSTO 5,78117392,Catia,Unknown,Barra da Tijuca,-23.01146,-43.32958,Private room,500,6,0,No_reviews,0.0,2,83,0,Unknown
5970,13387273.0,Rooms in Rio de Janeiro for the Olympic Games,76115824,Carlos,Unknown,Maracanã,-22.9112,-43.22293,Private room,299,5,0,No_reviews,0.0,1,363,0,Unknown
5972,13494300.0,Suíte para as Olimpiadas,33344724,Luis,Unknown,Barra da Tijuca,-23.00269,-43.32844,Private room,300,5,1,22/08/2016,0.01,1,89,0,Unknown
5981,13388501.0,Hospedaria Santa Bárbara,76128308,Ricardo,Unknown,Paquetá,-22.765,-43.10673,Private room,260,1,16,05/01/2022,0.23,1,323,3,Unknown
5983,13389548.0,Quarto para até duas pessoas,63759415,Marcelo,Unknown,Tijuca,-22.9189,-43.21295,Private room,387,1,0,No_reviews,0.0,1,83,0,Unknown
5984,13390033.0,Quarto em condomínio de luxo!,52642508,Rosana,Unknown,Barra da Tijuca,-22.99728,-43.38838,Private room,650,10,0,No_reviews,0.0,1,365,0,Unknown
5994,13569376.0,Big bedroom - Recreio - Olympic Area,78240618,Pedro,Unknown,Recreio dos Bandeirantes,-23.00596,-43.48361,Private room,500,5,0,No_reviews,0.0,1,89,0,Unknown
6003,13573018.0,Quarto em excelente condomínio na Barra da Tijuca,76196492,Thamiris,Unknown,Barra da Tijuca,-23.00139,-43.3786,Private room,361,5,1,15/08/2016,0.01,2,177,0,Unknown
6005,13508810.0,"Big room at Botafogo, near to subway station",11067099,Henrique,Unknown,Botafogo,-22.95551,-43.18672,Private room,50,1,2,26/03/2018,0.04,2,203,0,Unknown
6006,13394766.0,Suíte na Barra da Tijuca,76196492,Thamiris,Unknown,Barra da Tijuca,-23.0044,-43.3755,Private room,516,5,1,15/08/2016,0.01,2,178,0,Unknown
6009,13509145.0,Large suite for families and groups next to subway,77521959,Rodrigo,Unknown,Flamengo,-22.93746,-43.177299,Private room,100,1,24,10/04/2022,0.33,3,267,6,Unknown
6018,13510763.0,Apartment - 1 Room Barra Tijuca OLYMPIC,77545181,Antonio Carlos,Unknown,Barra da Tijuca,-23.00757,-43.42884,Private room,2013,8,0,No_reviews,0.0,1,89,0,Unknown
6022,13577544.0,ROOM - COPACABANA BEACH,73847209,Thérèse,Unknown,Copacabana,-22.96346,-43.17469,Private room,240,2,68,06/06/2022,1.05,4,134,8,Unknown
6025,13510863.0,Bedroom with private bathroom in Governador island,77540750,Paula,Unknown,Jardim Guanabara,-22.81421,-43.19306,Private room,250,1,0,No_reviews,0.0,1,83,0,Unknown
6026,13511437.0,BOTAFOGO Great Loft Up to 4PAX,11835173,Bernardo,Unknown,Botafogo,-22.95535,-43.18862,Private room,600,2,1,21/03/2021,0.07,2,89,0,Unknown
6029,13405983.0,Calm and peaceful place on Governor's Island,76323650,Orlando,Unknown,Bancários,-22.80115,-43.17678,Private room,541,1,0,No_reviews,0.0,1,177,0,Unknown
6031,13584985.0,Comfort near everything in Rio de Janeiro,78432227,Ana,Unknown,Laranjeiras,-22.93772,-43.18128,Private room,108,3,9,26/02/2020,0.13,1,75,0,Unknown
6033,13406343.0,Single/Double room holiday room with comfort,74691055,Regina,Unknown,Bancários,-22.79633,-43.17461,Private room,114,2,0,No_reviews,0.0,1,364,0,Unknown
6037,13411324.0,Um aconchegante quarto em Ipanema,18321166,Teresa,Unknown,Ipanema,-22.98774,-43.19271,Private room,168,5,46,28/04/2022,0.69,1,132,1,Unknown
6049,13414929.0,Alugo quarto lindo 15 minutos sambódromo carnaval,72551339,Lilia,Unknown,Rio Comprido,-22.92587,-43.21351,Private room,150,7,10,02/01/2022,0.15,4,365,1,Unknown
6050,13416743.0,Lovely house near Olympic Arena - Rio Centro,76446501,Herika,Unknown,Jacarepaguá,-22.96501,-43.41039,Private room,583,1,1,16/08/2016,0.01,1,87,0,Unknown
6057,13515985.0,qto individual para duas pessoas,13503069,Ludmila,Unknown,São Conrado,-22.99528,-43.25298,Private room,465,2,1,19/08/2016,0.01,1,365,0,Unknown
6068,13522460.0,Single bed suite next to Flamengo subway station,77521959,Rodrigo,Unknown,Flamengo,-22.93746,-43.177299,Private room,75,1,79,22/05/2022,1.09,3,228,31,Unknown
6070,13522706.0,Bedroom in an apartment with a great view of Rio!,13359269,Antonio,Unknown,Vidigal,-22.99283,-43.23406,Private room,250,1,162,15/05/2022,2.27,4,8,10,Unknown
6071,13589704.0,NATAL E ANO NOVO - Coração da Zona Sul do Rio,78495972,Ana,Unknown,Botafogo,-22.95073,-43.18075,Private room,170,1,0,No_reviews,0.0,1,157,0,Unknown
6083,13591300.0,Charming Chic Apartment in Copa!,652353,Rod,Unknown,Copacabana,-22.96505,-43.17949,Private room,284,2,34,02/03/2022,0.49,1,295,3,Unknown
6087,13530095.0,"Duas suítes, com closet e kitnet, no Recreio.",77560039,Antonio Carlos,Unknown,Recreio dos Bandeirantes,-23.02199,-43.46026,Private room,400,10,0,No_reviews,0.0,1,365,0,Unknown
6096,13435484.0,Great room in Barra da tijuca,76505802,Tailan,Unknown,Itanhangá,-22.98944,-43.29477,Private room,593,1,0,No_reviews,0.0,1,364,0,Unknown
6097,13531032.0,Bedroom / private bath - Near Olympic Park Barra,77784205,Alex,Unknown,Cidade de Deus,-22.94656,-43.36898,Private room,361,1,1,10/08/2016,0.01,1,362,0,Unknown
6102,13532247.0,Biker's house close the olympic velodrome,72911049,Guilherme,Unknown,Jacarepaguá,-22.9712,-43.3594,Private room,500,2,9,01/03/2022,0.16,1,348,2,Unknown
6107,13624519.0,Méier- Rio de Janeiro Quarto para até duas pessoa,76385371,Jacqueline,Unknown,Méier,-22.90171,-43.27865,Private room,200,3,0,No_reviews,0.0,1,358,0,Unknown
6115,13541056.0,2 suites at the Itanhangá Olympics - Barra da Tijuca,77898978,Sérgio,Unknown,Barra da Tijuca,-22.99586,-43.32127,Private room,4315,15,0,No_reviews,0.0,1,365,0,Unknown
6135,13635587.0,Ensuite in Santa Teresa-Rio de Janeiro,69366936,Maria Luisa,Unknown,Santa Teresa,-22.92277,-43.1902,Private room,150,2,9,02/01/2022,0.13,2,0,1,Unknown
6147,13547020.0,Olimpíadas - Segurança e localização privilegiada!,55638607,Gerly,Unknown,Barra da Tijuca,-22.99998,-43.39528,Private room,1523,2,0,No_reviews,0.0,1,365,0,Unknown
